strategy,rebalance_date,train_start,train_end,feature,rule,direction,q25,q75,val_sharpe,val_expectancy,train_sharpe,train_expectancy,train_obs
bear_put_spread,2021-05-19,2019-02-06,2021-05-14,mom_5d,q75_momentum,-1,-0.010726344723808678,0.018554481638980658,6.0829238405211665,0.047788066724337476,0.4116296285592275,0.005263841396955837,192
bear_put_spread,2021-08-06,2019-04-08,2021-08-02,mom_5d,q75_momentum,-1,-0.010726374802204286,0.01840334970736679,4.850669794406698,0.034246672710207066,0.5406371429238404,0.006980556613452017,192
bear_put_spread,2021-10-11,2019-06-21,2021-10-08,SPX_lret,q25_reversion,-1,-0.004454565475579371,0.004491811760381388,4.662003980055532,0.05148147916474728,1.7417554499022774,0.025122452798354785,191
bear_put_spread,2021-12-15,2019-09-04,2021-12-13,slope_dn,q75_momentum,-1,4.357699844286144,7.346907150661738,4.954775214417266,0.023096032291130403,0.8039347451516903,0.008280598907694567,191
bear_put_spread,2022-02-14,2019-12-02,2022-02-11,atr14,q25_reversion,1,0.009409449332313257,0.02061166586846839,3.873747870114184,0.048148181202425804,0.22228511999915654,0.0022051821375714364,193
bear_put_spread,2022-04-08,2020-02-28,2022-04-06,SPX_lret,q75_momentum,-1,-0.004730210454292037,0.004012338678099027,3.0323928060551992,0.04813375268316363,-0.1418810479472288,-0.002057725703201642,193
bear_put_spread,2022-05-20,2020-04-15,2022-05-19,pnl_mean5_l1,q25_reversion,1,-0.1294075941117143,0.0871405852647599,4.228958478077475,0.0725028908937229,-0.5024158627263936,-0.006996064518327623,193
bear_put_spread,2022-06-28,2020-06-12,2022-06-27,slope_up,q25_reversion,-1,-3.2735584255677423,0.8990524494361402,3.5309378682590755,0.04299371369346236,-0.6039807784760667,-0.009783072173161128,195
bear_put_spread,2022-08-03,2020-08-14,2022-08-02,slope_up,q25_reversion,-1,-3.0320578410387,0.9105911571182022,5.480953711653553,0.055973745232468994,-0.6475783168802214,-0.010292310386532241,196
bear_put_spread,2022-09-21,2020-10-12,2022-09-20,slope_up,q25_reversion,-1,-2.91610636001674,0.8990524494361402,5.445585603923808,0.05798161057281242,-0.5634945079468785,-0.009258474898760692,196
bear_put_spread,2022-10-20,2020-12-16,2022-10-19,overnight_gap,q25_reversion,1,-0.0025319392423811954,0.0024445264612043068,4.255527637323357,0.08362608674538355,1.4664263253699494,0.023974464950797074,198
bear_put_spread,2022-11-28,2021-03-05,2022-11-23,overnight_gap,q25_reversion,1,-0.003192184170527285,0.0025714193959802444,3.1824150159950078,0.06261697028728018,2.1756688280040244,0.03494029242746569,195
bear_put_spread,2023-01-04,2021-05-19,2023-01-03,slope_up,q25_reversion,-1,-2.6922349273336277,0.27750163355603047,4.164771136335981,0.04427666090459929,0.758976657914283,0.012560578896569408,196
bear_put_spread,2023-03-17,2021-08-06,2023-03-16,month,q25_reversion,-1,5.0,10.0,4.52560287631111,0.08899922978170581,0.11754149578807999,0.002160315446457939,250
bear_put_spread,2023-05-09,2021-10-11,2023-05-08,price_vs_ma20,q75_momentum,-1,-0.03368628671140661,0.01907804919178524,5.317076489700745,0.07310013483238295,-0.5170354946836324,-0.007073438574126647,200
bear_put_spread,2023-06-27,2021-12-15,2023-06-23,price_vs_ma20,q75_momentum,-1,-0.03434402846225215,0.018782361826290506,3.689890091981819,0.04526970070266624,0.09719332082274165,0.0013871584444204348,198
bear_put_spread,2023-08-09,2022-02-14,2023-08-08,overnight_gap,q75_momentum,-1,-0.004410749662504013,0.003367118503421931,3.6152317637515594,0.019480391726007167,0.7977731382949064,0.012219067194260072,200
bear_put_spread,2023-09-18,2022-04-08,2023-09-15,weekday,q25_reversion,-1,1.0,3.0,6.197170681319654,0.07155017764069534,-1.5016186562188591,-0.026354392182231203,311
bear_put_spread,2023-10-25,2022-05-20,2023-10-24,weekday,q75_momentum,1,1.0,3.0,4.664192565089053,0.09042679503277405,-1.5791121353891193,-0.029253174808178937,310
bear_put_spread,2023-12-05,2022-06-28,2023-12-04,mom_5d,q25_reversion,1,-0.01608031991393777,0.017273274823610407,4.028472272078348,0.04511273123904583,-0.9510143883344747,-0.01419554163129382,198
bear_put_spread,2024-01-23,2022-08-03,2024-01-19,weekday,q25_reversion,-1,1.0,3.0,10.075501435475564,0.1011218008930522,-0.26038267009276594,-0.004084497189442477,309
bear_put_spread,2024-03-13,2022-09-21,2024-03-12,weekday,q25_reversion,-1,1.0,3.0,7.20749987153558,0.0698148014913061,0.7189270401786257,0.011133915689950338,322
bear_put_spread,2024-04-22,2022-10-20,2024-04-19,vix,q25_reversion,-1,2.7861348107944078e-05,7.989236136065201e-05,4.396882038185384,0.05339110636330142,1.1006890471116921,0.010586267611796272,196
bull_call_spread,2019-04-05,2016-09-06,2019-04-03,overnight_gap,q75_momentum,-1,-0.0010219310385928405,0.0019553731172649424,3.6400152022514516,0.05100853344288217,-0.4406835737289002,-0.004883000142697105,255
bull_call_spread,2019-06-19,2016-11-07,2019-06-17,price_vs_ma20,q75_momentum,-1,-0.005751499014669759,0.013470832328128068,2.8793975261880305,0.03913704402819525,0.7857189981361552,0.007670610854754804,255
bull_call_spread,2019-09-03,2017-01-11,2019-08-30,slope_dn,q25_reversion,-1,5.137796372372637,7.433476068016896,7.4204546674306755,0.06994462257380207,0.20109423656997177,0.0030292639490840986,255
bull_call_spread,2019-11-27,2017-05-03,2019-11-18,pnl_l1,q75_momentum,-1,-0.2003766593935181,0.17047895450968464,4.792267148323464,0.047030615677151374,-0.920030304437221,-0.012159220843994985,252
bull_call_spread,2020-02-26,2017-08-21,2020-02-24,weekday,q75_momentum,-1,0.0,4.0,4.342006253282736,0.05415562385596458,0.6669123664856578,0.008553814606728535,305
bull_call_spread,2020-04-13,2017-12-01,2020-04-09,SPX_lret,q75_momentum,-1,-0.0026510243657349207,0.0030183883448295563,4.525039320287264,0.0859258898137064,0.39901977111816567,0.004987098465720976,252
bull_call_spread,2020-06-10,2018-02-12,2020-06-08,price_vs_ma20,q75_momentum,1,-0.008803783178013336,0.017725774227296043,3.535147821112173,0.06082037417010184,-0.9734714259921868,-0.00834510945522695,255
bull_call_spread,2020-08-12,2018-04-06,2020-08-03,weekday,q25_reversion,1,0.0,4.0,5.554545367681104,0.08190278023522551,-3.9505293235995516,-0.04697654533053294,304
bull_call_spread,2020-10-09,2018-07-23,2020-10-07,weekday,q25_reversion,1,0.0,4.0,4.698165332585162,0.05962734451780856,-2.4138236638281754,-0.03080040875111599,302
bull_call_spread,2020-12-14,2018-09-26,2020-12-04,vix,q75_momentum,-1,2.3824796522679974e-05,0.00012810387608952394,4.118291366370056,0.05058314475723705,0.9172443450236454,0.016640561922252092,250
bull_call_spread,2021-03-03,2018-11-30,2021-02-26,vix,q75_momentum,-1,2.4096258952010697e-05,0.0001336209532610543,5.398592016089258,0.06859295723949471,1.0341474479496615,0.01894466937664594,255
bull_call_spread,2021-05-14,2019-02-01,2021-05-12,atr14,q75_momentum,1,0.008575492822800254,0.019699976020108038,3.65308843161032,0.01772890549629332,0.4055354644029362,0.007277871188266384,255
bull_call_spread,2021-08-02,2019-04-05,2021-07-28,mom_5d,q75_momentum,1,-0.01013696008591558,0.01850859999265375,3.552096292941048,0.02683101521892914,-0.27130157620319734,-0.003441112000105297,254
bull_call_spread,2021-10-08,2019-06-19,2021-10-01,SPX_lret,q25_reversion,1,-0.004179618729890035,0.004491811760381388,4.470328006016236,0.054425365167094134,1.293884461179394,0.02084048583365223,255
bull_call_spread,2021-12-13,2019-09-03,2021-12-10,vix,q75_momentum,-1,3.0130421293939822e-05,0.00013693923649253585,2.1842315359564357,0.008678719138289931,1.7071634470952297,0.029397101662613133,250
bull_call_spread,2022-02-11,2019-11-27,2022-02-07,isk,q25_reversion,1,-2.3603244498030496e-05,-5.334269537079241e-06,2.546186003618339,0.032679211730845044,-0.8302183926888292,-0.014363832902766565,250
bull_call_spread,2022-04-06,2020-02-26,2022-04-01,SPX_lret,q75_momentum,1,-0.004517325939427709,0.003899693110392176,3.071360749304907,0.05173791069967252,-0.21048724100043692,-0.0031295133381383684,255
bull_call_spread,2022-05-19,2020-04-13,2022-05-18,pnl_mean5_l1,q75_momentum,-1,-0.08098452016945876,0.11842541161943099,4.244207737754435,0.06826214518540227,-0.11397477011077434,-0.0015229024487887135,252
bull_call_spread,2022-06-27,2020-06-10,2022-06-24,slope_up,q25_reversion,1,-3.0320578410387,1.0069298071409993,3.991486435559259,0.05578974546879901,-0.7267455540259815,-0.011544032542655906,255
bull_call_spread,2022-08-02,2020-08-12,2022-07-29,slope_up,q25_reversion,1,-3.000845901730017,1.0751033893852482,4.8654690157870855,0.0637354901759812,-0.7855948712778921,-0.012425855442784852,255
bull_call_spread,2022-09-20,2020-10-09,2022-09-19,isk,q75_momentum,-1,-1.9828244431562597e-05,-4.887733818608376e-06,3.6679490408028004,0.06831929669584944,0.278278135518062,0.002933906817160528,250
bull_call_spread,2022-10-19,2020-12-14,2022-10-18,isk,q75_momentum,-1,-2.0044225943251833e-05,-4.540874674642822e-06,4.796548555903082,0.08064876415663959,1.2211311057139447,0.014230657198101262,250
bull_call_spread,2022-11-23,2021-03-03,2022-11-21,overnight_gap,q25_reversion,-1,-0.0031746634785478445,0.002451010429049376,4.050605609058916,0.07844895774389798,2.154320451580591,0.03234638895610474,255
bull_call_spread,2023-01-03,2021-05-14,2022-12-30,SPX_lrv_skew,q75_momentum,-1,-0.3636716407384862,0.3263926109374438,4.134227716417,0.056196666620822414,-0.166261037842177,-0.002593203456712925,255
bull_call_spread,2023-03-16,2021-08-02,2023-03-15,month,q25_reversion,1,5.0,10.0,3.6527041670344262,0.07729117186823352,0.285200989816094,0.005113353694519316,315
bull_call_spread,2023-05-08,2021-10-08,2023-05-03,price_vs_ma20,q75_momentum,1,-0.032541782534955876,0.020652172672478875,5.0266017641391985,0.07952031886474818,-1.0605613002793146,-0.014190101136860747,255
bull_call_spread,2023-06-23,2021-12-13,2023-06-21,SPX_lret,q25_reversion,-1,-0.008335150955719073,0.00796342502007042,3.7527201744695815,0.030030815939638036,0.4969282341537521,0.008206880866842391,255
bull_call_spread,2023-08-08,2022-02-11,2023-08-07,SPX_lret,q25_reversion,-1,-0.0082570759997259,0.00801616116639859,2.345232063198814,0.009718475582783473,0.8059589625814653,0.013137732426966054,255
bull_call_spread,2023-09-15,2022-04-06,2023-09-14,weekday,q25_reversion,1,1.0,3.0,5.260167983834903,0.06920977430679486,-2.2992576343630797,-0.040183119778740506,398
bull_call_spread,2023-10-24,2022-05-19,2023-10-23,SPX_lrv,q25_reversion,-1,3.103497515574154,10.226449785976536,6.021692018616999,0.07839843722329054,0.7903167121234106,0.009160187805335436,253
bull_call_spread,2023-12-04,2022-06-27,2023-12-01,mom_5d,q25_reversion,-1,-0.01583131349918987,0.017273274823610407,5.6249466084385205,0.056107995472546524,-0.5172020101478928,-0.008213702695185801,255
bull_call_spread,2024-01-19,2022-08-02,2024-01-17,weekday,q25_reversion,1,1.0,3.0,5.439786383426324,0.06681179194920032,-1.2673373859072992,-0.020120302350086182,405
bull_call_spread,2024-03-12,2022-09-20,2024-03-11,weekday,q25_reversion,1,1.0,3.0,3.1776534293830756,0.030791173854885074,-0.2980701272323297,-0.004739331401379731,420
bull_call_spread,2024-04-19,2022-10-19,2024-04-18,price_vs_ma20,q25_reversion,-1,-0.007771648964157718,0.023582246914079175,3.9168892390201107,0.029279381141913568,0.3636386524058061,0.004934802609597058,255
call_ratio_spread,2019-04-05,2016-09-06,2019-04-03,month,q75_momentum,-1,3.0,10.0,3.3469814852096365,0.09615618525795448,3.2785202461324494,0.03136139760122247,303
